Id,Kind,Created at,Real money amount,Bonus amount,Confiscated bonus amount,Amount,Currency,Cash balance,Bonus balance,Converted amount,Confiscated amount,Balance
60092105,casino_wager,21 May 2025 12:32:59,-1.4,0.0,0.0,-1.4,EUR,1852.5283,0.0,0.0,0.0,1852.5283
60092104,casino_wager,21 May 2025 12:32:59,-1.5,0.0,0.0,-1.5,EUR,1853.9283,0.0,0.0,0.0,1853.9283
60092101,casino_result,21 May 2025 12:32:59,0.0,0.0,0.0,0.0,EUR,1855.4283,0.0,0.0,0.0,1855.4283
60092100,casino_result,21 May 2025 12:32:59,0.0,0.0,0.0,0.0,EUR,1855.4283,0.0,0.0,0.0,1855.4283
60092099,casino_wager,21 May 2025 12:32:59,-1.5,0.0,0.0,-1.5,EUR,1855.4283,0.0,0.0,0.0,1855.4283
60092098,casino_wager,21 May 2025 12:32:59,-2.5,0.0,0.0,-2.5,EUR,1856.9283,0.0,0.0,0.0,1856.9283
60092096,casino_result,21 May 2025 12:32:59,0.0,0.0,0.0,0.0,EUR,1859.4283,0.0,0.0,0.0,1859.4283
60092095,casino_result,21 May 2025 12:32:59,0.0,0.0,0.0,0.0,EUR,1859.4283,0.0,0.0,0.0,1859.4283
60092093,casino_wager,21 May 2025 12:32:58,-1.4,0.0,0.0,-1.4,EUR,1859.4283,0.0,0.0,0.0,1859.4283
60092091,casino_wager,21 May 2025 12:32:58,-1.5,0.0,0.0,-1.5,EUR,1860.8283,0.0,0.0,0.0,1860.8283
60092088,casino_result,21 May 2025 12:32:58,0.0,0.0,0.0,0.0,EUR,1862.3283,0.0,0.0,0.0,1862.3283
60092086,casino_wager,21 May 2025 12:32:58,-1.5,0.0,0.0,-1.5,EUR,1862.3283,0.0,0.0,0.0,1862.3283
60092085,casino_result,21 May 2025 12:32:57,0.0,0.0,0.0,0.0,EUR,1863.8283,0.0,0.0,0.0,1863.8283
60092083,casino_wager,21 May 2025 12:32:57,-1.4,0.0,0.0,-1.4,EUR,1863.8283,0.0,0.0,0.0,1863.8283
60092080,casino_result,21 May 2025 12:32:57,0.12,0.0,0.0,0.12,EUR,1865.2283,0.0,0.0,0.0,1865.2283
60092079,casino_result,21 May 2025 12:32:57,0.28,0.0,0.0,0.28,EUR,1865.1083,0.0,0.0,0.0,1865.1083
60092077,casino_result,21 May 2025 12:32:57,0.0,0.0,0.0,0.0,EUR,1864.8283,0.0,0.0,0.0,1864.8283
60092076,casino_wager,21 May 2025 12:32:57,-1.5,0.0,0.0,-1.5,EUR,1864.8283,0.0,0.0,0.0,1864.8283
60092075,casino_result,21 May 2025 12:32:57,0.0,0.0,0.0,0.0,EUR,1866.3283,0.0,0.0,0.0,1866.3283
60092074,casino_wager,21 May 2025 12:32:57,-2.5,0.0,0.0,-2.5,EUR,1866.3283,0.0,0.0,0.0,1866.3283
60092073,casino_result,21 May 2025 12:32:56,0.0,0.0,0.0,0.0,EUR,1868.8283,0.0,0.0,0.0,1868.8283
60092071,casino_result,21 May 2025 12:32:56,0.0,0.0,0.0,0.0,EUR,1868.8283,0.0,0.0,0.0,1868.8283
60092067,casino_wager,21 May 2025 12:32:56,-1.5,0.0,0.0,-1.5,EUR,1868.8283,0.0,0.0,0.0,1868.8283
60092063,casino_wager,21 May 2025 12:32:55,-1.5,0.0,0.0,-1.5,EUR,1870.3283,0.0,0.0,0.0,1870.3283
60092062,casino_result,21 May 2025 12:32:55,0.0,0.0,0.0,0.0,EUR,1871.8283,0.0,0.0,0.0,1871.8283
60092059,casino_wager,21 May 2025 12:32:55,-1.4,0.0,0.0,-1.4,EUR,1871.8283,0.0,0.0,0.0,1871.8283
60092058,casino_result,21 May 2025 12:32:55,3.6,0.0,0.0,3.6,EUR,1873.2283,0.0,0.0,0.0,1873.2283
60092056,casino_result,21 May 2025 12:32:55,0.0,0.0,0.0,0.0,EUR,1869.6283,0.0,0.0,0.0,1869.6283
60092054,casino_wager,21 May 2025 12:32:55,-1.5,0.0,0.0,-1.5,EUR,1869.6283,0.0,0.0,0.0,1869.6283
60092053,casino_wager,21 May 2025 12:32:55,-2.5,0.0,0.0,-2.5,EUR,1871.1283,0.0,0.0,0.0,1871.1283
60092051,casino_result,21 May 2025 12:32:54,0.0,0.0,0.0,0.0,EUR,1873.6283,0.0,0.0,0.0,1873.6283
60092048,casino_wager,21 May 2025 12:32:54,-1.5,0.0,0.0,-1.5,EUR,1873.6283,0.0,0.0,0.0,1873.6283
60092042,casino_result,21 May 2025 12:32:54,0.0,0.0,0.0,0.0,EUR,1875.1283,0.0,0.0,0.0,1875.1283
60092040,casino_wager,21 May 2025 12:32:53,-1.5,0.0,0.0,-1.5,EUR,1875.1283,0.0,0.0,0.0,1875.1283
60092038,casino_wager,21 May 2025 12:32:53,-1.4,0.0,0.0,-1.4,EUR,1876.6283,0.0,0.0,0.0,1876.6283
60092035,casino_result,21 May 2025 12:32:53,0.0,0.0,0.0,0.0,EUR,1878.0283,0.0,0.0,0.0,1878.0283
60092033,casino_wager,21 May 2025 12:32:53,-2.5,0.0,0.0,-2.5,EUR,1878.0283,0.0,0.0,0.0,1878.0283
60092031,casino_result,21 May 2025 12:32:52,0.0,0.0,0.0,0.0,EUR,1880.5283,0.0,0.0,0.0,1880.5283
60092027,casino_wager,21 May 2025 12:32:52,-1.4,0.0,0.0,-1.4,EUR,1880.5283,0.0,0.0,0.0,1880.5283
60092023,casino_result,21 May 2025 12:32:52,0.56,0.0,0.0,0.56,EUR,1881.9283,0.0,0.0,0.0,1881.9283
60092019,casino_result,21 May 2025 12:32:51,0.0,0.0,0.0,0.0,EUR,1881.3683,0.0,0.0,0.0,1881.3683
60092017,casino_wager,21 May 2025 12:32:51,-2.5,0.0,0.0,-2.5,EUR,1881.3683,0.0,0.0,0.0,1881.3683
60092004,casino_result,21 May 2025 12:32:49,0.0,0.0,0.0,0.0,EUR,1883.8683,0.0,0.0,0.0,1883.8683
60092003,casino_wager,21 May 2025 12:32:49,-1.4,0.0,0.0,-1.4,EUR,1883.8683,0.0,0.0,0.0,1883.8683
60092002,casino_wager,21 May 2025 12:32:49,-2.5,0.0,0.0,-2.5,EUR,1885.2683,0.0,0.0,0.0,1885.2683
60091996,casino_result,21 May 2025 12:32:49,0.0,0.0,0.0,0.0,EUR,1887.7683,0.0,0.0,0.0,1887.7683
60091995,casino_wager,21 May 2025 12:32:48,-1.4,0.0,0.0,-1.4,EUR,1887.7683,0.0,0.0,0.0,1887.7683
60091990,casino_result,21 May 2025 12:32:48,0.0,0.0,0.0,0.0,EUR,1889.1683,0.0,0.0,0.0,1889.1683
60091988,casino_result,21 May 2025 12:32:48,0.0,0.0,0.0,0.0,EUR,1889.1683,0.0,0.0,0.0,1889.1683
60091986,casino_wager,21 May 2025 12:32:47,-2.5,0.0,0.0,-2.5,EUR,1889.1683,0.0,0.0,0.0,1889.1683
60091983,casino_wager,21 May 2025 12:32:47,-1.4,0.0,0.0,-1.4,EUR,1891.6683,0.0,0.0,0.0,1891.6683
60091976,casino_result,21 May 2025 12:32:46,0.0,0.0,0.0,0.0,EUR,1893.0683,0.0,0.0,0.0,1893.0683
60091975,casino_wager,21 May 2025 12:32:46,-1.4,0.0,0.0,-1.4,EUR,1893.0683,0.0,0.0,0.0,1893.0683
60091972,casino_result,21 May 2025 12:32:46,1.4,0.0,0.0,1.4,EUR,1894.4683,0.0,0.0,0.0,1894.4683
60091971,casino_result,21 May 2025 12:32:46,0.0,0.0,0.0,0.0,EUR,1893.0683,0.0,0.0,0.0,1893.0683
60091968,casino_wager,21 May 2025 12:32:46,-2.5,0.0,0.0,-2.5,EUR,1893.0683,0.0,0.0,0.0,1893.0683
60091965,casino_result,21 May 2025 12:32:45,12.75,0.0,0.0,12.75,EUR,1895.5683,0.0,0.0,0.0,1895.5683
60091957,casino_wager,21 May 2025 12:32:41,-1.4,0.0,0.0,-1.4,EUR,1882.8183,0.0,0.0,0.0,1882.8183
60091955,casino_result,21 May 2025 12:32:40,0.0,0.0,0.0,0.0,EUR,1884.2183,0.0,0.0,0.0,1884.2183
60091954,casino_wager,21 May 2025 12:32:40,-1.4,0.0,0.0,-1.4,EUR,1884.2183,0.0,0.0,0.0,1884.2183
60091952,casino_result,21 May 2025 12:32:39,0.0,0.0,0.0,0.0,EUR,1885.6183,0.0,0.0,0.0,1885.6183
60091951,casino_wager,21 May 2025 12:32:39,-1.4,0.0,0.0,-1.4,EUR,1885.6183,0.0,0.0,0.0,1885.6183
60091948,casino_result,21 May 2025 12:32:38,0.0,0.0,0.0,0.0,EUR,1887.0183,0.0,0.0,0.0,1887.0183
60091947,casino_wager,21 May 2025 12:32:38,-1.4,0.0,0.0,-1.4,EUR,1887.0183,0.0,0.0,0.0,1887.0183
60091943,casino_result,21 May 2025 12:32:37,0.0,0.0,0.0,0.0,EUR,1888.4183,0.0,0.0,0.0,1888.4183
60091942,casino_wager,21 May 2025 12:32:37,-1.4,0.0,0.0,-1.4,EUR,1888.4183,0.0,0.0,0.0,1888.4183
60091939,casino_result,21 May 2025 12:32:36,0.0,0.0,0.0,0.0,EUR,1889.8183,0.0,0.0,0.0,1889.8183
60091937,casino_wager,21 May 2025 12:32:36,-1.4,0.0,0.0,-1.4,EUR,1889.8183,0.0,0.0,0.0,1889.8183
60091936,casino_result,21 May 2025 12:32:35,0.28,0.0,0.0,0.28,EUR,1891.2183,0.0,0.0,0.0,1891.2183
60091927,casino_wager,21 May 2025 12:32:33,-1.4,0.0,0.0,-1.4,EUR,1890.9383,0.0,0.0,0.0,1890.9383
60091923,casino_result,21 May 2025 12:32:32,0.0,0.0,0.0,0.0,EUR,1892.3383,0.0,0.0,0.0,1892.3383
60091921,casino_wager,21 May 2025 12:32:32,-1.4,0.0,0.0,-1.4,EUR,1892.3383,0.0,0.0,0.0,1892.3383
60091914,casino_result,21 May 2025 12:32:31,0.0,0.0,0.0,0.0,EUR,1893.7383,0.0,0.0,0.0,1893.7383
60091913,casino_wager,21 May 2025 12:32:31,-1.4,0.0,0.0,-1.4,EUR,1893.7383,0.0,0.0,0.0,1893.7383
60091911,casino_result,21 May 2025 12:32:31,0.28,0.0,0.0,0.28,EUR,1895.1383,0.0,0.0,0.0,1895.1383
60091894,casino_wager,21 May 2025 12:32:29,-1.4,0.0,0.0,-1.4,EUR,1894.8583,0.0,0.0,0.0,1894.8583
60091891,casino_result,21 May 2025 12:32:28,0.28,0.0,0.0,0.28,EUR,1896.2583,0.0,0.0,0.0,1896.2583
60091877,casino_wager,21 May 2025 12:32:26,-2.5,0.0,0.0,-2.5,EUR,1895.9783,0.0,0.0,0.0,1895.9783
60091871,casino_result,21 May 2025 12:32:25,0.0,0.0,0.0,0.0,EUR,1898.4783,0.0,0.0,0.0,1898.4783
60091869,casino_wager,21 May 2025 12:32:25,-1.5,0.0,0.0,-1.5,EUR,1898.4783,0.0,0.0,0.0,1898.4783
60091868,casino_wager,21 May 2025 12:32:25,-1.4,0.0,0.0,-1.4,EUR,1899.9783,0.0,0.0,0.0,1899.9783
60091864,casino_result,21 May 2025 12:32:25,0.0,0.0,0.0,0.0,EUR,1901.3783,0.0,0.0,0.0,1901.3783
60091862,casino_wager,21 May 2025 12:32:24,-2.5,0.0,0.0,-2.5,EUR,1901.3783,0.0,0.0,0.0,1901.3783
60091861,casino_result,21 May 2025 12:32:24,0.0,0.0,0.0,0.0,EUR,1903.8783,0.0,0.0,0.0,1903.8783
60091858,casino_wager,21 May 2025 12:32:24,-1.4,0.0,0.0,-1.4,EUR,1903.8783,0.0,0.0,0.0,1903.8783
60091854,casino_result,21 May 2025 12:32:24,2.5,0.0,0.0,2.5,EUR,1905.2783,0.0,0.0,0.0,1905.2783
60091853,casino_result,21 May 2025 12:32:24,1.4,0.0,0.0,1.4,EUR,1902.7783,0.0,0.0,0.0,1902.7783
60091846,casino_result,21 May 2025 12:32:23,0.0,0.0,0.0,0.0,EUR,1901.3783,0.0,0.0,0.0,1901.3783
60091845,casino_wager,21 May 2025 12:32:23,-1.5,0.0,0.0,-1.5,EUR,1901.3783,0.0,0.0,0.0,1901.3783
60091842,casino_wager,21 May 2025 12:32:22,-1.4,0.0,0.0,-1.4,EUR,1902.8783,0.0,0.0,0.0,1902.8783
60091841,casino_result,21 May 2025 12:32:22,0.15,0.0,0.0,0.15,EUR,1904.2783,0.0,0.0,0.0,1904.2783
60091835,casino_result,21 May 2025 12:32:21,0.0,0.0,0.0,0.0,EUR,1904.1283,0.0,0.0,0.0,1904.1283
60091832,casino_wager,21 May 2025 12:32:21,-1.4,0.0,0.0,-1.4,EUR,1904.1283,0.0,0.0,0.0,1904.1283
60091827,casino_result,21 May 2025 12:32:20,0.0,0.0,0.0,0.0,EUR,1905.5283,0.0,0.0,0.0,1905.5283
60091825,casino_wager,21 May 2025 12:32:20,-1.4,0.0,0.0,-1.4,EUR,1905.5283,0.0,0.0,0.0,1905.5283
60091822,casino_wager,21 May 2025 12:32:19,-2.5,0.0,0.0,-2.5,EUR,1906.9283,0.0,0.0,0.0,1906.9283
60091818,casino_result,21 May 2025 12:32:19,0.0,0.0,0.0,0.0,EUR,1909.4283,0.0,0.0,0.0,1909.4283
60091817,casino_wager,21 May 2025 12:32:19,-1.4,0.0,0.0,-1.4,EUR,1909.4283,0.0,0.0,0.0,1909.4283
60091811,casino_result,21 May 2025 12:32:18,8.4,0.0,0.0,8.4,EUR,1910.8283,0.0,0.0,0.0,1910.8283
60091809,casino_result,21 May 2025 12:32:18,0.0,0.0,0.0,0.0,EUR,1902.4283,0.0,0.0,0.0,1902.4283
60091808,casino_wager,21 May 2025 12:32:18,-2.5,0.0,0.0,-2.5,EUR,1902.4283,0.0,0.0,0.0,1902.4283
60091800,casino_wager,21 May 2025 12:32:16,-1.5,0.0,0.0,-1.5,EUR,1904.9283,0.0,0.0,0.0,1904.9283
60091796,casino_result,21 May 2025 12:32:16,0.0,0.0,0.0,0.0,EUR,1906.4283,0.0,0.0,0.0,1906.4283
60091795,casino_wager,21 May 2025 12:32:16,-2.5,0.0,0.0,-2.5,EUR,1906.4283,0.0,0.0,0.0,1906.4283
60091792,casino_result,21 May 2025 12:32:16,0.0,0.0,0.0,0.0,EUR,1908.9283,0.0,0.0,0.0,1908.9283
60091790,casino_result,21 May 2025 12:32:15,1.75,0.0,0.0,1.75,EUR,1908.9283,0.0,0.0,0.0,1908.9283
60091782,casino_wager,21 May 2025 12:32:14,-1.4,0.0,0.0,-1.4,EUR,1907.1783,0.0,0.0,0.0,1907.1783
60091775,casino_result,21 May 2025 12:32:13,0.0,0.0,0.0,0.0,EUR,1908.5783,0.0,0.0,0.0,1908.5783
60091771,casino_wager,21 May 2025 12:32:13,-1.4,0.0,0.0,-1.4,EUR,1908.5783,0.0,0.0,0.0,1908.5783
60091768,casino_wager,21 May 2025 12:32:13,-2.5,0.0,0.0,-2.5,EUR,1909.9783,0.0,0.0,0.0,1909.9783
60091763,casino_result,21 May 2025 12:32:12,0.5,0.0,0.0,0.5,EUR,1912.4783,0.0,0.0,0.0,1912.4783
60091756,casino_result,21 May 2025 12:32:11,0.0,0.0,0.0,0.0,EUR,1911.9783,0.0,0.0,0.0,1911.9783
60091754,casino_wager,21 May 2025 12:32:11,-1.4,0.0,0.0,-1.4,EUR,1911.9783,0.0,0.0,0.0,1911.9783
60091751,casino_wager,21 May 2025 12:32:10,-1.5,0.0,0.0,-1.5,EUR,1913.3783,0.0,0.0,0.0,1913.3783
60091749,casino_result,21 May 2025 12:32:10,0.0,0.0,0.0,0.0,EUR,1914.8783,0.0,0.0,0.0,1914.8783
60091746,casino_wager,21 May 2025 12:32:10,-1.4,0.0,0.0,-1.4,EUR,1914.8783,0.0,0.0,0.0,1914.8783
60091741,casino_result,21 May 2025 12:32:09,0.0,0.0,0.0,0.0,EUR,1916.2783,0.0,0.0,0.0,1916.2783
60091738,casino_wager,21 May 2025 12:32:09,-2.5,0.0,0.0,-2.5,EUR,1916.2783,0.0,0.0,0.0,1916.2783
60091727,casino_result,21 May 2025 12:32:07,0.0,0.0,0.0,0.0,EUR,1918.7783,0.0,0.0,0.0,1918.7783
60091725,casino_result,21 May 2025 12:32:07,0.0,0.0,0.0,0.0,EUR,1918.7783,0.0,0.0,0.0,1918.7783
60091723,casino_wager,21 May 2025 12:32:07,-2.5,0.0,0.0,-2.5,EUR,1918.7783,0.0,0.0,0.0,1918.7783
60091722,casino_wager,21 May 2025 12:32:07,-1.4,0.0,0.0,-1.4,EUR,1921.2783,0.0,0.0,0.0,1921.2783
60091712,casino_result,21 May 2025 12:32:06,0.0,0.0,0.0,0.0,EUR,1922.6783,0.0,0.0,0.0,1922.6783
60091708,casino_wager,21 May 2025 12:32:05,-2.5,0.0,0.0,-2.5,EUR,1922.6783,0.0,0.0,0.0,1922.6783
60091707,casino_result,21 May 2025 12:32:05,0.0,0.0,0.0,0.0,EUR,1925.1783,0.0,0.0,0.0,1925.1783
60091704,casino_wager,21 May 2025 12:32:05,-1.4,0.0,0.0,-1.4,EUR,1925.1783,0.0,0.0,0.0,1925.1783
60091700,casino_result,21 May 2025 12:32:05,0.75,0.0,0.0,0.75,EUR,1926.5783,0.0,0.0,0.0,1926.5783
60091694,casino_wager,21 May 2025 12:32:04,-1.5,0.0,0.0,-1.5,EUR,1925.8283,0.0,0.0,0.0,1925.8283
60091677,casino_wager,21 May 2025 12:32:02,-2.5,0.0,0.0,-2.5,EUR,1927.3283,0.0,0.0,0.0,1927.3283
60091675,casino_result,21 May 2025 12:32:02,0.0,0.0,0.0,0.0,EUR,1929.8283,0.0,0.0,0.0,1929.8283
60091673,casino_wager,21 May 2025 12:32:01,-1.5,0.0,0.0,-1.5,EUR,1929.8283,0.0,0.0,0.0,1929.8283
60091661,casino_result,21 May 2025 12:32:00,0.0,0.0,0.0,0.0,EUR,1931.3283,0.0,0.0,0.0,1931.3283
60091658,casino_wager,21 May 2025 12:32:00,-2.5,0.0,0.0,-2.5,EUR,1931.3283,0.0,0.0,0.0,1931.3283
60091652,casino_result,21 May 2025 12:31:59,2.25,0.0,0.0,2.25,EUR,1933.8283,0.0,0.0,0.0,1933.8283
60091646,casino_result,21 May 2025 12:31:59,0.0,0.0,0.0,0.0,EUR,1931.5783,0.0,0.0,0.0,1931.5783
60091645,casino_wager,21 May 2025 12:31:59,-1.5,0.0,0.0,-1.5,EUR,1931.5783,0.0,0.0,0.0,1931.5783
60091638,casino_result,21 May 2025 12:31:58,0.0,0.0,0.0,0.0,EUR,1933.0783,0.0,0.0,0.0,1933.0783
60091605,casino_wager,21 May 2025 12:31:53,-2.5,0.0,0.0,-2.5,EUR,1933.0783,0.0,0.0,0.0,1933.0783
60091604,casino_wager,21 May 2025 12:31:53,-1.5,0.0,0.0,-1.5,EUR,1935.5783,0.0,0.0,0.0,1935.5783
60091598,casino_result,21 May 2025 12:31:52,0.0,0.0,0.0,0.0,EUR,1937.0783,0.0,0.0,0.0,1937.0783
60091596,casino_wager,21 May 2025 12:31:51,-2.5,0.0,0.0,-2.5,EUR,1937.0783,0.0,0.0,0.0,1937.0783
60091587,casino_result,21 May 2025 12:31:50,0.0,0.0,0.0,0.0,EUR,1939.5783,0.0,0.0,0.0,1939.5783
60091585,casino_wager,21 May 2025 12:31:50,-1.5,0.0,0.0,-1.5,EUR,1939.5783,0.0,0.0,0.0,1939.5783
60091584,casino_result,21 May 2025 12:31:50,0.0,0.0,0.0,0.0,EUR,1941.0783,0.0,0.0,0.0,1941.0783
60091582,casino_wager,21 May 2025 12:31:50,-1.4,0.0,0.0,-1.4,EUR,1941.0783,0.0,0.0,0.0,1941.0783
60091581,casino_result,21 May 2025 12:31:50,0.0,0.0,0.0,0.0,EUR,1942.4783,0.0,0.0,0.0,1942.4783
60091579,casino_wager,21 May 2025 12:31:50,-2.5,0.0,0.0,-2.5,EUR,1942.4783,0.0,0.0,0.0,1942.4783
60091574,casino_result,21 May 2025 12:31:49,0.0,0.0,0.0,0.0,EUR,1944.9783,0.0,0.0,0.0,1944.9783
60091572,casino_wager,21 May 2025 12:31:49,-1.4,0.0,0.0,-1.4,EUR,1944.9783,0.0,0.0,0.0,1944.9783
60091563,casino_result,21 May 2025 12:31:48,0.0,0.0,0.0,0.0,EUR,1946.3783,0.0,0.0,0.0,1946.3783
60091560,casino_wager,21 May 2025 12:31:48,-1.4,0.0,0.0,-1.4,EUR,1946.3783,0.0,0.0,0.0,1946.3783
60091559,casino_result,21 May 2025 12:31:48,0.0,0.0,0.0,0.0,EUR,1947.7783,0.0,0.0,0.0,1947.7783
60091557,casino_wager,21 May 2025 12:31:48,-2.5,0.0,0.0,-2.5,EUR,1947.7783,0.0,0.0,0.0,1947.7783
60091555,casino_result,21 May 2025 12:31:48,0.0,0.0,0.0,0.0,EUR,1950.2783,0.0,0.0,0.0,1950.2783
60091551,casino_wager,21 May 2025 12:31:47,-1.5,0.0,0.0,-1.5,EUR,1950.2783,0.0,0.0,0.0,1950.2783
60091550,casino_result,21 May 2025 12:31:47,0.0,0.0,0.0,0.0,EUR,1951.7783,0.0,0.0,0.0,1951.7783
60091547,casino_wager,21 May 2025 12:31:47,-1.4,0.0,0.0,-1.4,EUR,1951.7783,0.0,0.0,0.0,1951.7783
60091545,casino_result,21 May 2025 12:31:47,0.56,0.0,0.0,0.56,EUR,1953.1783,0.0,0.0,0.0,1953.1783
60091538,casino_result,21 May 2025 12:31:46,0.0,0.0,0.0,0.0,EUR,1952.6183,0.0,0.0,0.0,1952.6183
60091535,casino_wager,21 May 2025 12:31:46,-2.5,0.0,0.0,-2.5,EUR,1952.6183,0.0,0.0,0.0,1952.6183
60091531,casino_wager,21 May 2025 12:31:45,-1.4,0.0,0.0,-1.4,EUR,1955.1183,0.0,0.0,0.0,1955.1183
60091530,casino_result,21 May 2025 12:31:45,1.5,0.0,0.0,1.5,EUR,1956.5183,0.0,0.0,0.0,1956.5183
60091526,casino_result,21 May 2025 12:31:45,0.0,0.0,0.0,0.0,EUR,1955.0183,0.0,0.0,0.0,1955.0183
60091525,casino_result,21 May 2025 12:31:45,0.28,0.0,0.0,0.28,EUR,1955.0183,0.0,0.0,0.0,1955.0183
60091522,casino_wager,21 May 2025 12:31:44,-1.5,0.0,0.0,-1.5,EUR,1954.7383,0.0,0.0,0.0,1954.7383
60091516,casino_wager,21 May 2025 12:31:43,-1.4,0.0,0.0,-1.4,EUR,1956.2383,0.0,0.0,0.0,1956.2383
60091514,casino_result,21 May 2025 12:31:42,0.0,0.0,0.0,0.0,EUR,1957.6383,0.0,0.0,0.0,1957.6383
60091513,casino_wager,21 May 2025 12:31:42,-1.4,0.0,0.0,-1.4,EUR,1957.6383,0.0,0.0,0.0,1957.6383
60091512,casino_result,21 May 2025 12:31:42,0.0,0.0,0.0,0.0,EUR,1959.0383,0.0,0.0,0.0,1959.0383
60091507,casino_wager,21 May 2025 12:31:42,-1.5,0.0,0.0,-1.5,EUR,1959.0383,0.0,0.0,0.0,1959.0383
60091502,casino_result,21 May 2025 12:31:41,0.0,0.0,0.0,0.0,EUR,1960.5383,0.0,0.0,0.0,1960.5383
60091501,casino_wager,21 May 2025 12:31:41,-1.4,0.0,0.0,-1.4,EUR,1960.5383,0.0,0.0,0.0,1960.5383
60091499,casino_result,21 May 2025 12:31:41,1.4,0.0,0.0,1.4,EUR,1961.9383,0.0,0.0,0.0,1961.9383
60091496,casino_wager,21 May 2025 12:31:40,-2.5,0.0,0.0,-2.5,EUR,1960.5383,0.0,0.0,0.0,1960.5383
60091493,casino_result,21 May 2025 12:31:40,0.5,0.0,0.0,0.5,EUR,1963.0383,0.0,0.0,0.0,1963.0383
60091490,casino_wager,21 May 2025 12:31:39,-1.4,0.0,0.0,-1.4,EUR,1962.5383,0.0,0.0,0.0,1962.5383
60091488,casino_result,21 May 2025 12:31:39,0.0,0.0,0.0,0.0,EUR,1963.9383,0.0,0.0,0.0,1963.9383
60091487,casino_wager,21 May 2025 12:31:39,-1.5,0.0,0.0,-1.5,EUR,1963.9383,0.0,0.0,0.0,1963.9383
60091485,casino_result,21 May 2025 12:31:39,0.0,0.0,0.0,0.0,EUR,1965.4383,0.0,0.0,0.0,1965.4383
60091482,casino_result,21 May 2025 12:31:38,0.15,0.0,0.0,0.15,EUR,1965.4383,0.0,0.0,0.0,1965.4383
60091481,casino_wager,21 May 2025 12:31:38,-1.4,0.0,0.0,-1.4,EUR,1965.2883,0.0,0.0,0.0,1965.2883
60091474,casino_wager,21 May 2025 12:31:37,-2.5,0.0,0.0,-2.5,EUR,1966.6883,0.0,0.0,0.0,1966.6883
60091466,casino_result,21 May 2025 12:31:36,0.0,0.0,0.0,0.0,EUR,1969.1883,0.0,0.0,0.0,1969.1883
60091464,casino_wager,21 May 2025 12:31:36,-1.4,0.0,0.0,-1.4,EUR,1969.1883,0.0,0.0,0.0,1969.1883
60091460,casino_result,21 May 2025 12:31:35,0.0,0.0,0.0,0.0,EUR,1970.5883,0.0,0.0,0.0,1970.5883
60091456,casino_result,21 May 2025 12:31:35,0.0,0.0,0.0,0.0,EUR,1970.5883,0.0,0.0,0.0,1970.5883
60091455,casino_wager,21 May 2025 12:31:35,-1.4,0.0,0.0,-1.4,EUR,1970.5883,0.0,0.0,0.0,1970.5883
60091454,casino_wager,21 May 2025 12:31:35,-2.5,0.0,0.0,-2.5,EUR,1971.9883,0.0,0.0,0.0,1971.9883
60091449,casino_result,21 May 2025 12:31:34,0.0,0.0,0.0,0.0,EUR,1974.4883,0.0,0.0,0.0,1974.4883
60091446,casino_wager,21 May 2025 12:31:34,-1.4,0.0,0.0,-1.4,EUR,1974.4883,0.0,0.0,0.0,1974.4883
60091441,casino_result,21 May 2025 12:31:33,0.0,0.0,0.0,0.0,EUR,1975.8883,0.0,0.0,0.0,1975.8883
60091440,casino_result,21 May 2025 12:31:33,0.0,0.0,0.0,0.0,EUR,1975.8883,0.0,0.0,0.0,1975.8883
60091438,casino_wager,21 May 2025 12:31:33,-2.5,0.0,0.0,-2.5,EUR,1975.8883,0.0,0.0,0.0,1975.8883
60091437,casino_wager,21 May 2025 12:31:33,-1.4,0.0,0.0,-1.4,EUR,1978.3883,0.0,0.0,0.0,1978.3883
60091433,casino_wager,21 May 2025 12:31:33,-1.5,0.0,0.0,-1.5,EUR,1979.7883,0.0,0.0,0.0,1979.7883
60091429,casino_result,21 May 2025 12:31:32,0.0,0.0,0.0,0.0,EUR,1981.2883,0.0,0.0,0.0,1981.2883
60091425,casino_wager,21 May 2025 12:31:32,-1.4,0.0,0.0,-1.4,EUR,1981.2883,0.0,0.0,0.0,1981.2883
60091423,casino_result,21 May 2025 12:31:32,0.0,0.0,0.0,0.0,EUR,1982.6883,0.0,0.0,0.0,1982.6883
60091422,casino_wager,21 May 2025 12:31:31,-2.5,0.0,0.0,-2.5,EUR,1982.6883,0.0,0.0,0.0,1982.6883
60091420,casino_result,21 May 2025 12:31:31,0.0,0.0,0.0,0.0,EUR,1985.1883,0.0,0.0,0.0,1985.1883
60091419,casino_wager,21 May 2025 12:31:31,-1.4,0.0,0.0,-1.4,EUR,1985.1883,0.0,0.0,0.0,1985.1883
60091416,casino_result,21 May 2025 12:31:30,0.0,0.0,0.0,0.0,EUR,1986.5883,0.0,0.0,0.0,1986.5883
60091415,casino_result,21 May 2025 12:31:30,0.0,0.0,0.0,0.0,EUR,1986.5883,0.0,0.0,0.0,1986.5883
60091414,casino_wager,21 May 2025 12:31:30,-1.5,0.0,0.0,-1.5,EUR,1986.5883,0.0,0.0,0.0,1986.5883
60091413,casino_wager,21 May 2025 12:31:30,-1.4,0.0,0.0,-1.4,EUR,1988.0883,0.0,0.0,0.0,1988.0883
60091411,casino_result,21 May 2025 12:31:30,0.0,0.0,0.0,0.0,EUR,1989.4883,0.0,0.0,0.0,1989.4883
